,Tanggal,Beras,Bawang Merah,Bawang Putih,Cabai Merah,Cabai Rawit,Daging Sapi,Telur Ayam,Daging Ayam,Minyak Goreng,Gula Pasir,Tahun,Minggu ke
449,2021-09-21,11700.0,26100.0,27650.0,24250.0,26000.0,133350.0,18750.0,35850.0,16900.0,12950.0,2021,91
450,2021-09-22,11700.0,26650.0,27600.0,24900.0,26350.0,133350.0,19000.0,35900.0,16900.0,12950.0,2021,91
451,2021-09-23,11700.0,26500.0,27850.0,24900.0,26000.0,133350.0,18600.0,35600.0,16900.0,12950.0,2021,91
452,2021-09-24,11700.0,26500.0,27750.0,25100.0,25750.0,133350.0,18350.0,35400.0,16900.0,12950.0,2021,91
453,2021-09-27,11700.0,26150.0,27150.0,26150.0,25100.0,133350.0,18500.0,35600.0,16900.0,12950.0,2021,92
454,2021-09-28,11700.0,26250.0,27400.0,26500.0,24850.0,133350.0,18350.0,34750.0,16900.0,12950.0,2021,92
455,2021-09-29,11700.0,26250.0,26900.0,26400.0,24900.0,133350.0,18900.0,34600.0,16900.0,12950.0,2021,92
456,2021-09-30,11700.0,26350.0,27100.0,27400.0,25250.0,133350.0,19400.0,34350.0,16900.0,12950.0,2021,92
457,2021-10-01,11700.0,26350.0,26850.0,27900.0,26750.0,133350.0,19400.0,34150.0,16900.0,12950.0,2021,92
458,2021-10-04,11700.0,27150.0,27000.0,30500.0,27900.0,133350.0,19600.0,34650.0,16900.0,12950.0,2021,93
459,2021-10-05,11700.0,27150.0,27000.0,31100.0,28150.0,133350.0,19250.0,34250.0,16900.0,12950.0,2021,93
460,2021-10-06,11700.0,27900.0,26750.0,30850.0,28600.0,133350.0,19250.0,34350.0,16900.0,12950.0,2021,93
461,2021-10-07,11700.0,28350.0,27100.0,35000.0,29900.0,133350.0,19150.0,35900.0,16900.0,12950.0,2021,93
462,2021-10-08,11700.0,28150.0,27000.0,36500.0,31100.0,133350.0,19000.0,36500.0,16900.0,12950.0,2021,93
463,2021-10-11,11700.0,29000.0,27500.0,35400.0,30500.0,133350.0,18600.0,36500.0,17000.0,12950.0,2021,94
464,2021-10-12,11700.0,29400.0,27250.0,35650.0,29750.0,133350.0,18750.0,36650.0,17100.0,12950.0,2021,94
465,2021-10-13,11700.0,29500.0,27350.0,35500.0,29400.0,133350.0,18600.0,36650.0,17150.0,12950.0,2021,94
466,2021-10-14,11700.0,29250.0,27500.0,35350.0,29900.0,133350.0,18850.0,36450.0,17150.0,12950.0,2021,94
467,2021-10-15,11700.0,30100.0,27650.0,35150.0,29350.0,133350.0,18900.0,36150.0,17200.0,12950.0,2021,94
468,2021-10-18,11700.0,29750.0,27600.0,35650.0,29350.0,133350.0,18850.0,36900.0,17200.0,12950.0,2021,95
469,2021-10-19,11700.0,30150.0,28100.0,35500.0,29650.0,133350.0,18850.0,36750.0,17200.0,12950.0,2021,95
470,2021-10-20,,,,,,,,,,,2021,95
471,2021-10-21,11700.0,30400.0,27650.0,35900.0,29850.0,133350.0,18500.0,36900.0,17200.0,12950.0,2021,95
472,2021-10-22,11700.0,29250.0,27100.0,37650.0,28900.0,133350.0,18500.0,36900.0,17400.0,12950.0,2021,95
473,2021-10-25,11700.0,27000.0,27000.0,35400.0,25600.0,133350.0,18650.0,36100.0,17400.0,12950.0,2021,96
474,2021-10-26,11700.0,26400.0,27350.0,35850.0,26000.0,133350.0,18900.0,35850.0,17550.0,12950.0,2021,96
475,2021-10-27,11700.0,26150.0,27000.0,36350.0,26100.0,133350.0,18850.0,35750.0,17700.0,12950.0,2021,96
476,2021-10-28,11700.0,26600.0,27250.0,36250.0,26650.0,133350.0,19000.0,35850.0,17700.0,12950.0,2021,96
477,2021-10-29,11700.0,26500.0,27650.0,36400.0,26750.0,133350.0,19500.0,36100.0,17700.0,12950.0,2021,96
478,2021-11-01,11700.0,27100.0,27250.0,41250.0,26400.0,133350.0,19500.0,34650.0,18200.0,12950.0,2021,97
479,2021-11-02,11700.0,26150.0,27500.0,43900.0,26600.0,133350.0,20250.0,34650.0,18200.0,12950.0,2021,97
480,2021-11-03,11700.0,25900.0,27600.0,46400.0,26750.0,133350.0,20500.0,34600.0,18400.0,12950.0,2021,97
481,2021-11-04,11700.0,25250.0,27250.0,46150.0,26400.0,133350.0,21250.0,34350.0,18400.0,12950.0,2021,97
482,2021-11-05,11700.0,25500.0,27100.0,47500.0,26100.0,133350.0,21600.0,34750.0,18400.0,12950.0,2021,97
483,2021-11-08,11700.0,25400.0,27600.0,51600.0,27150.0,133350.0,22350.0,34850.0,18750.0,12950.0,2021,98
484,2021-11-09,11700.0,25400.0,27400.0,50850.0,26850.0,133350.0,23600.0,34900.0,18750.0,12950.0,2021,98
485,2021-11-10,11700.0,26000.0,26900.0,50650.0,27150.0,133350.0,24000.0,34750.0,18750.0,12950.0,2021,98
486,2021-11-11,11700.0,25500.0,27250.0,50000.0,26900.0,133350.0,24100.0,34850.0,18750.0,12950.0,2021,98
487,2021-11-12,11700.0,26250.0,27400.0,47850.0,26650.0,133350.0,25250.0,35250.0,18750.0,12950.0,2021,98
488,2021-11-15,11700.0,24850.0,27500.0,47400.0,27250.0,133350.0,24900.0,34900.0,19100.0,12950.0,2021,99
489,2021-11-16,11700.0,24900.0,27000.0,47000.0,27650.0,133350.0,24900.0,34850.0,19100.0,12950.0,2021,99
490,2021-11-17,11700.0,24750.0,27350.0,48100.0,27650.0,133350.0,24600.0,34600.0,19100.0,12950.0,2021,99
491,2021-11-18,11700.0,24250.0,27100.0,49000.0,28000.0,133350.0,24250.0,35100.0,19100.0,12950.0,2021,99
492,2021-11-19,11700.0,24650.0,27400.0,49350.0,28150.0,133350.0,24400.0,35100.0,19100.0,12950.0,2021,99
493,2021-11-22,11700.0,23250.0,26350.0,47900.0,29400.0,133350.0,23500.0,35500.0,19400.0,12950.0,2021,100
494,2021-11-23,11700.0,22250.0,26400.0,47500.0,29900.0,133350.0,23500.0,35500.0,19400.0,12950.0,2021,100
495,2021-11-24,11700.0,22000.0,26150.0,47250.0,30350.0,133350.0,23250.0,35100.0,19400.0,12950.0,2021,100
496,2021-11-25,11700.0,21850.0,25900.0,47600.0,30850.0,133350.0,23000.0,34850.0,19400.0,12950.0,2021,100
497,2021-11-26,11700.0,21400.0,26250.0,46100.0,32650.0,133350.0,23000.0,35000.0,19400.0,12950.0,2021,100
498,2021-11-29,11700.0,22350.0,25850.0,46150.0,37750.0,133350.0,22100.0,35650.0,19600.0,12950.0,2021,101
499,2021-11-30,11700.0,22400.0,25500.0,47000.0,41850.0,133350.0,21800.0,35500.0,19900.0,12950.0,2021,101
500,2021-12-01,11700.0,23250.0,26100.0,46750.0,42600.0,133350.0,21500.0,35650.0,19900.0,12950.0,2021,101
501,2021-12-02,11700.0,23350.0,26400.0,46900.0,47000.0,133350.0,21500.0,35850.0,19900.0,12950.0,2021,101
502,2021-12-03,11700.0,23900.0,26500.0,50150.0,48150.0,133350.0,21500.0,35650.0,19900.0,12950.0,2021,101
503,2021-12-06,11700.0,23150.0,25900.0,46900.0,62500.0,133350.0,21500.0,36150.0,19900.0,12950.0,2021,102
504,2021-12-07,11700.0,23250.0,25500.0,47750.0,62650.0,133350.0,21150.0,36150.0,19900.0,12950.0,2021,102
505,2021-12-08,11700.0,23750.0,25750.0,47600.0,62100.0,133350.0,21150.0,36600.0,19900.0,12950.0,2021,102
506,2021-12-09,11700.0,23600.0,25500.0,45400.0,64900.0,133350.0,21100.0,36600.0,19900.0,12950.0,2021,102
507,2021-12-10,11700.0,25250.0,26000.0,45100.0,64400.0,133350.0,21100.0,36650.0,19900.0,12950.0,2021,102
508,2021-12-13,11700.0,26750.0,25750.0,45750.0,79600.0,133350.0,23400.0,37100.0,19900.0,12950.0,2021,103
509,2021-12-14,11700.0,27350.0,25900.0,46350.0,80150.0,133350.0,24100.0,37150.0,19900.0,12950.0,2021,103
510,2021-12-15,11700.0,26750.0,25750.0,46750.0,82650.0,133350.0,24750.0,36650.0,19900.0,12950.0,2021,103
511,2021-12-16,11700.0,27350.0,25600.0,48600.0,82650.0,133350.0,25100.0,36600.0,19900.0,12950.0,2021,103
512,2021-12-17,11700.0,27900.0,26000.0,48600.0,82250.0,133350.0,25600.0,36500.0,19900.0,12950.0,2021,103
513,2021-12-20,11700.0,26900.0,26100.0,43250.0,96250.0,133350.0,26100.0,36750.0,19900.0,12950.0,2021,104
514,2021-12-21,11700.0,27350.0,26250.0,44100.0,94500.0,133350.0,26750.0,36750.0,19900.0,12950.0,2021,104
515,2021-12-22,11700.0,27100.0,26250.0,42850.0,94600.0,133350.0,26900.0,36900.0,19900.0,12950.0,2021,104
516,2021-12-23,11700.0,27000.0,26000.0,42100.0,96150.0,133350.0,28350.0,37600.0,19900.0,12950.0,2021,104
517,2021-12-24,11700.0,27150.0,26500.0,40500.0,97600.0,133350.0,30000.0,37750.0,19900.0,12950.0,2021,104
518,2021-12-27,11850.0,27650.0,26500.0,43900.0,107650.0,133350.0,30750.0,37350.0,20200.0,12950.0,2021,105
519,2021-12-28,12000.0,27400.0,26650.0,43150.0,107750.0,133350.0,31850.0,38650.0,20200.0,12950.0,2021,105
520,2021-12-29,12000.0,27600.0,26650.0,43150.0,106100.0,133350.0,31900.0,39600.0,20200.0,12950.0,2021,105
521,2021-12-30,12000.0,27400.0,26750.0,42650.0,105250.0,133350.0,31900.0,39600.0,20200.0,12950.0,2021,105
522,2021-12-31,12000.0,27400.0,27000.0,43500.0,103250.0,133350.0,31400.0,39750.0,20200.0,12950.0,2021,105
523,2022-01-03,12000.0,27250.0,26500.0,41250.0,98250.0,133350.0,28250.0,38400.0,20200.0,12950.0,2022,106
524,2022-01-04,12000.0,27250.0,26850.0,41400.0,94750.0,133350.0,27900.0,38400.0,20200.0,12950.0,2022,106
525,2022-01-05,12000.0,27650.0,27100.0,38350.0,90400.0,133350.0,27650.0,38750.0,20200.0,12950.0,2022,106
526,2022-01-06,12000.0,27250.0,26850.0,37350.0,81650.0,133350.0,26600.0,39600.0,20200.0,12950.0,2022,106
527,2022-01-07,12000.0,27250.0,26500.0,35250.0,73350.0,133350.0,26350.0,39100.0,20200.0,12950.0,2022,106
528,2022-01-10,12000.0,26350.0,26650.0,27650.0,59150.0,133350.0,25650.0,40250.0,20200.0,12950.0,2022,107
529,2022-01-11,12000.0,26400.0,26400.0,27650.0,58500.0,133350.0,25350.0,39900.0,20200.0,12950.0,2022,107
530,2022-01-12,12000.0,25850.0,26650.0,28000.0,57250.0,133350.0,25100.0,39600.0,20200.0,12950.0,2022,107
531,2022-01-13,12000.0,26500.0,26750.0,27250.0,56400.0,133350.0,24350.0,40250.0,20450.0,12950.0,2022,107
532,2022-01-14,12000.0,26100.0,27350.0,28150.0,54750.0,133350.0,24100.0,39400.0,20450.0,12950.0,2022,107
533,2022-01-17,12000.0,26350.0,27500.0,34100.0,51500.0,133350.0,23100.0,41100.0,20450.0,12950.0,2022,108
534,2022-01-18,12000.0,26850.0,28150.0,34750.0,51650.0,133350.0,22500.0,40750.0,20450.0,12950.0,2022,108
535,2022-01-19,12000.0,27000.0,27850.0,33600.0,51600.0,133350.0,22500.0,40250.0,20450.0,12950.0,2022,108
536,2022-01-20,12000.0,26500.0,26850.0,32600.0,45900.0,133350.0,22100.0,41150.0,20450.0,12950.0,2022,108
537,2022-01-21,12000.0,26600.0,26600.0,33500.0,45350.0,133350.0,21600.0,40100.0,20450.0,12950.0,2022,108
538,2022-01-24,11950.0,27500.0,27100.0,33650.0,42650.0,133350.0,21350.0,39850.0,20450.0,13350.0,2022,109
539,2022-01-25,11950.0,27900.0,27250.0,34150.0,40850.0,133350.0,21100.0,39500.0,20450.0,13350.0,2022,109
540,2022-01-26,11950.0,28150.0,27600.0,34650.0,40650.0,133350.0,21000.0,39250.0,20450.0,13350.0,2022,109
541,2022-01-27,11950.0,28250.0,27600.0,34150.0,35150.0,133350.0,20400.0,39000.0,20450.0,13350.0,2022,109
542,2022-01-28,11950.0,28600.0,28350.0,32850.0,34900.0,133350.0,20400.0,38400.0,20450.0,13450.0,2022,109
543,2022-01-31,11950.0,30600.0,29350.0,30650.0,33900.0,133350.0,20000.0,37250.0,20450.0,13500.0,2022,110
544,2022-02-01,,,,,,,,,,,2022,110
545,2022-02-02,11950.0,31900.0,29100.0,31650.0,34650.0,133350.0,19900.0,36850.0,20450.0,13500.0,2022,110
546,2022-02-03,11950.0,32250.0,29100.0,32350.0,34500.0,133350.0,20100.0,36500.0,20450.0,13500.0,2022,110
547,2022-02-04,11950.0,33350.0,29100.0,32250.0,38900.0,133350.0,20350.0,35850.0,20450.0,13500.0,2022,110
548,2022-02-07,11950.0,34750.0,28150.0,34500.0,44850.0,133350.0,20150.0,36350.0,20450.0,13500.0,2022,111
549,2022-02-08,11950.0,34750.0,28500.0,35150.0,44250.0,133350.0,19850.0,36150.0,20450.0,13500.0,2022,111
550,2022-02-09,11950.0,35250.0,28750.0,36400.0,44900.0,133350.0,19850.0,36100.0,19950.0,13500.0,2022,111
551,2022-02-10,11950.0,43650.0,28850.0,36850.0,43400.0,133350.0,19850.0,36600.0,19650.0,13500.0,2022,111
552,2022-02-11,11950.0,43500.0,28850.0,38100.0,42750.0,133350.0,19850.0,36350.0,19150.0,13500.0,2022,111
553,2022-02-14,11950.0,41350.0,28650.0,38150.0,46250.0,133350.0,19850.0,35900.0,18350.0,13500.0,2022,112
554,2022-02-15,11950.0,38600.0,28650.0,38400.0,46350.0,133350.0,19850.0,35900.0,18350.0,13500.0,2022,112
555,2022-02-16,11950.0,37650.0,28650.0,38500.0,47750.0,133350.0,19850.0,35750.0,18350.0,13500.0,2022,112
556,2022-02-17,11950.0,37850.0,28650.0,38900.0,47650.0,133350.0,20250.0,36100.0,18350.0,13500.0,2022,112
557,2022-02-18,11950.0,38150.0,28650.0,39900.0,48150.0,133350.0,20250.0,35650.0,18350.0,13500.0,2022,112
558,2022-02-21,11950.0,37650.0,27750.0,37850.0,46850.0,133350.0,21500.0,36100.0,17500.0,13500.0,2022,113
559,2022-02-22,11900.0,38600.0,28100.0,39250.0,55000.0,133350.0,21850.0,36250.0,17500.0,13500.0,2022,113
560,2022-02-23,11900.0,38400.0,27850.0,48650.0,60850.0,133350.0,22000.0,35900.0,17500.0,13500.0,2022,113
561,2022-02-24,11900.0,39000.0,28150.0,48350.0,59000.0,133350.0,22000.0,35400.0,17500.0,13500.0,2022,113
562,2022-02-25,11900.0,38900.0,28100.0,46850.0,58350.0,133350.0,22000.0,36000.0,17500.0,13500.0,2022,113
563,2022-02-28,,,,,,,,,,,2022,114
564,2022-03-01,11900.0,38400.0,28900.0,45750.0,68350.0,137500.0,22250.0,37100.0,17500.0,13500.0,2022,114
565,2022-03-02,11900.0,39000.0,28400.0,46150.0,68600.0,140850.0,22250.0,37150.0,17500.0,13500.0,2022,114
566,2022-03-03,,,,,,,,,,,2022,114
567,2022-03-04,11900.0,39600.0,28350.0,45900.0,67650.0,140850.0,22500.0,37150.0,17500.0,13500.0,2022,114
568,2022-03-07,11900.0,39000.0,28250.0,49750.0,72750.0,140850.0,24400.0,37500.0,17500.0,13500.0,2022,115
569,2022-03-08,11900.0,38400.0,28100.0,49000.0,72650.0,140850.0,24600.0,37400.0,17150.0,13500.0,2022,115
570,2022-03-09,11900.0,38250.0,28400.0,52150.0,72000.0,140850.0,24850.0,37350.0,17150.0,13500.0,2022,115
571,2022-03-10,11900.0,37250.0,28650.0,53250.0,70150.0,140850.0,24850.0,37150.0,17150.0,13500.0,2022,115
572,2022-03-11,11900.0,36350.0,29250.0,51100.0,69650.0,140850.0,24850.0,37000.0,17150.0,13500.0,2022,115
573,2022-03-14,11900.0,37100.0,29150.0,49000.0,67100.0,135850.0,23850.0,37750.0,17150.0,13500.0,2022,116
574,2022-03-15,11900.0,35600.0,29750.0,48400.0,64900.0,135850.0,24400.0,36400.0,17150.0,13600.0,2022,116
575,2022-03-16,11900.0,36100.0,29900.0,49650.0,60100.0,137500.0,24750.0,36850.0,17150.0,13600.0,2022,116
576,2022-03-17,11900.0,35600.0,31600.0,49000.0,59750.0,137500.0,24650.0,37150.0,22150.0,13600.0,2022,116
577,2022-03-18,11900.0,34900.0,31350.0,49650.0,60150.0,139150.0,24350.0,36850.0,22150.0,13600.0,2022,116
578,2022-03-21,11900.0,32900.0,30650.0,49100.0,55600.0,139150.0,24900.0,36850.0,24500.0,13550.0,2022,117
579,2022-03-22,11900.0,33100.0,31250.0,48500.0,56350.0,139150.0,24650.0,37000.0,24500.0,13550.0,2022,117
580,2022-03-23,11900.0,32750.0,31400.0,49100.0,55400.0,139150.0,24500.0,37250.0,24500.0,13550.0,2022,117
581,2022-03-24,11900.0,32850.0,32100.0,46900.0,54500.0,139150.0,24850.0,37600.0,24500.0,13550.0,2022,117
582,2022-03-25,11900.0,32650.0,32500.0,45750.0,54250.0,139150.0,24850.0,37250.0,24500.0,13550.0,2022,117
583,2022-03-28,11900.0,32100.0,31650.0,46500.0,54100.0,141250.0,25400.0,37400.0,24500.0,13600.0,2022,118
584,2022-03-29,11900.0,31850.0,32100.0,47000.0,52650.0,144600.0,25600.0,38100.0,24600.0,13600.0,2022,118
585,2022-03-30,11900.0,31850.0,31500.0,47000.0,54400.0,144600.0,25250.0,38400.0,24600.0,13950.0,2022,118
586,2022-03-31,11900.0,32150.0,31850.0,46900.0,54150.0,147900.0,25650.0,38900.0,24600.0,13950.0,2022,118
587,2022-04-01,11900.0,33150.0,32250.0,47500.0,54250.0,147900.0,26100.0,39650.0,24650.0,13950.0,2022,118
588,2022-04-04,11900.0,33650.0,32400.0,51900.0,56900.0,144600.0,25900.0,40000.0,24750.0,13950.0,2022,119
589,2022-04-05,11900.0,35100.0,32650.0,54500.0,56400.0,144600.0,25750.0,40100.0,24750.0,13950.0,2022,119
590,2022-04-06,11900.0,35350.0,32650.0,49650.0,55850.0,144600.0,25150.0,39600.0,24750.0,13950.0,2022,119
591,2022-04-07,11900.0,34850.0,32150.0,44600.0,46850.0,144600.0,25150.0,40900.0,24750.0,13950.0,2022,119
592,2022-04-08,11900.0,35500.0,31500.0,45500.0,45350.0,145000.0,25350.0,41250.0,24750.0,13950.0,2022,119
593,2022-04-11,11900.0,33400.0,30750.0,37900.0,44850.0,143350.0,24650.0,40100.0,24750.0,13950.0,2022,120
594,2022-04-12,11900.0,33600.0,30500.0,36000.0,43650.0,143350.0,24650.0,39500.0,24750.0,13950.0,2022,120
595,2022-04-13,11900.0,34150.0,30650.0,35600.0,42500.0,143350.0,23900.0,38650.0,24750.0,13950.0,2022,120
596,2022-04-14,11900.0,34150.0,30400.0,35750.0,41350.0,143350.0,23850.0,38350.0,24750.0,13950.0,2022,120
597,2022-04-15,,,,,,,,,,,2022,120
598,2022-04-18,11900.0,35350.0,30850.0,32400.0,32400.0,143350.0,23600.0,38900.0,24750.0,14550.0,2022,121
599,2022-04-19,11900.0,34850.0,30600.0,33100.0,31850.0,143350.0,23600.0,38900.0,24750.0,14550.0,2022,121
600,2022-04-20,11900.0,36000.0,30900.0,33100.0,30900.0,143350.0,24250.0,38900.0,24750.0,14550.0,2022,121
601,2022-04-21,11900.0,36250.0,31400.0,31900.0,31000.0,143350.0,24250.0,39350.0,24750.0,14550.0,2022,121
602,2022-04-22,11900.0,37000.0,31850.0,32750.0,32850.0,146650.0,24600.0,39500.0,24750.0,14550.0,2022,121
603,2022-04-25,11900.0,42250.0,31400.0,41750.0,36850.0,146650.0,25400.0,40650.0,24750.0,14550.0,2022,122
604,2022-04-26,11900.0,42850.0,31400.0,45600.0,38000.0,146650.0,25850.0,40750.0,24750.0,14550.0,2022,122
605,2022-04-27,11900.0,43850.0,31250.0,49150.0,43250.0,154150.0,26100.0,41400.0,24750.0,14550.0,2022,122
606,2022-04-28,11900.0,44100.0,31400.0,47850.0,42350.0,157500.0,26600.0,44100.0,24750.0,14550.0,2022,122
607,2022-04-29,,,,,,,,,,,2022,122
608,2022-05-02,,,,,,,,,,,2022,123
609,2022-05-03,,,,,,,,,,,2022,123
610,2022-05-04,,,,,,,,,,,2022,123
611,2022-05-05,,,,,,,,,,,2022,123
612,2022-05-06,,,,,,,,,,,2022,123
613,2022-05-09,11900.0,42850.0,30350.0,30100.0,35250.0,149150.0,28150.0,42500.0,24750.0,14550.0,2022,124
614,2022-05-10,11900.0,43000.0,30500.0,35600.0,35350.0,149150.0,28150.0,41650.0,24750.0,14550.0,2022,124
615,2022-05-11,11900.0,44100.0,29600.0,34850.0,35100.0,149150.0,27600.0,40000.0,24750.0,14550.0,2022,124
616,2022-05-12,11900.0,43900.0,29600.0,36750.0,36150.0,145850.0,27100.0,39400.0,24750.0,14550.0,2022,124
617,2022-05-13,11900.0,44150.0,29850.0,36600.0,35900.0,142500.0,26500.0,39250.0,24750.0,14550.0,2022,124
618,2022-05-16,,,,,,,,,,,2022,125
619,2022-05-17,11900.0,43650.0,29250.0,38850.0,42500.0,142500.0,27400.0,39100.0,24750.0,14550.0,2022,125
620,2022-05-18,11900.0,46150.0,28500.0,39400.0,46850.0,142500.0,26750.0,38250.0,24750.0,14550.0,2022,125
621,2022-05-19,11700.0,47150.0,28650.0,41400.0,48650.0,142500.0,27100.0,37400.0,24750.0,14550.0,2022,125
622,2022-05-20,11700.0,48250.0,28400.0,43350.0,51750.0,142500.0,26650.0,36750.0,24750.0,14550.0,2022,125
623,2022-05-23,11700.0,48850.0,28850.0,46900.0,52900.0,142500.0,27750.0,36250.0,24750.0,14550.0,2022,126
624,2022-05-24,11700.0,48150.0,29250.0,48600.0,54100.0,142500.0,28000.0,36400.0,24750.0,14550.0,2022,126
625,2022-05-25,11700.0,48150.0,29600.0,53250.0,57350.0,142500.0,28000.0,36600.0,24750.0,14550.0,2022,126
626,2022-05-26,,,,,,,,,,,2022,126
627,2022-05-27,11700.0,47600.0,29150.0,56600.0,62850.0,142500.0,28350.0,35900.0,24750.0,14550.0,2022,126
628,2022-05-30,11700.0,47400.0,27100.0,59900.0,72250.0,142500.0,28750.0,37500.0,24750.0,14550.0,2022,127
629,2022-05-31,11700.0,47850.0,27350.0,64250.0,77250.0,142500.0,28750.0,38000.0,24750.0,14550.0,2022,127
630,2022-06-01,,,,,,,,,,,2022,127
631,2022-06-02,11700.0,48400.0,26500.0,64100.0,78500.0,142500.0,28250.0,38100.0,24750.0,14550.0,2022,127
632,2022-06-03,11700.0,47400.0,26750.0,62400.0,79900.0,142500.0,28850.0,38750.0,24350.0,14550.0,2022,127
633,2022-06-06,11700.0,54000.0,26400.0,71150.0,92000.0,142500.0,30000.0,40500.0,24350.0,14550.0,2022,128
634,2022-06-07,11700.0,54650.0,26100.0,73000.0,94400.0,142500.0,30000.0,40850.0,24350.0,14550.0,2022,128
635,2022-06-08,11700.0,56100.0,26350.0,74850.0,98150.0,142500.0,30150.0,41150.0,24350.0,14550.0,2022,128
636,2022-06-09,11700.0,55150.0,26100.0,72500.0,98650.0,142500.0,30500.0,41400.0,24350.0,14550.0,2022,128
637,2022-06-10,11700.0,56100.0,25650.0,77000.0,100400.0,142500.0,30400.0,41100.0,24350.0,14550.0,2022,128
638,2022-06-13,11700.0,56400.0,24250.0,79100.0,102100.0,142500.0,29350.0,40500.0,24350.0,14550.0,2022,129
639,2022-06-14,11700.0,56400.0,24000.0,82900.0,105650.0,142500.0,28900.0,39500.0,24350.0,14550.0,2022,129
640,2022-06-15,11700.0,57150.0,23650.0,87600.0,106100.0,142500.0,28850.0,39350.0,24350.0,14550.0,2022,129
641,2022-06-16,11700.0,57650.0,23500.0,88850.0,106650.0,142500.0,28400.0,38850.0,23900.0,14550.0,2022,129
642,2022-06-17,11700.0,58350.0,23250.0,91600.0,108750.0,142500.0,28400.0,38150.0,23900.0,14550.0,2022,129
643,2022-06-20,11700.0,62650.0,24150.0,90250.0,100650.0,142500.0,28150.0,38100.0,23900.0,14550.0,2022,130
644,2022-06-21,11700.0,63250.0,23900.0,90900.0,100600.0,142500.0,27150.0,38250.0,23900.0,14550.0,2022,130
645,2022-06-22,11700.0,62500.0,23650.0,92150.0,103400.0,142500.0,27000.0,38250.0,23650.0,14550.0,2022,130
646,2022-06-23,11700.0,63150.0,23850.0,91100.0,106850.0,142500.0,27000.0,38100.0,23650.0,14550.0,2022,130
647,2022-06-24,11700.0,63350.0,24000.0,89850.0,107350.0,142500.0,27000.0,37750.0,23650.0,14550.0,2022,130
648,2022-06-27,11700.0,62850.0,23400.0,90100.0,108100.0,142500.0,27150.0,38100.0,23650.0,14550.0,2022,131
649,2022-06-28,11700.0,63100.0,24250.0,90150.0,108600.0,142500.0,27400.0,38750.0,23650.0,14550.0,2022,131
650,2022-06-29,11700.0,62850.0,24250.0,89900.0,108850.0,142500.0,26900.0,39250.0,23650.0,14550.0,2022,131
651,2022-06-30,11700.0,67750.0,23100.0,91150.0,109150.0,142500.0,26750.0,38750.0,23650.0,14550.0,2022,131
652,2022-07-01,11700.0,69400.0,23900.0,97250.0,109400.0,142500.0,26750.0,39250.0,23650.0,14550.0,2022,131
653,2022-07-04,11700.0,73250.0,24250.0,103150.0,110350.0,142500.0,27100.0,38600.0,23350.0,14550.0,2022,132
654,2022-07-05,11700.0,73600.0,24250.0,102350.0,111000.0,142500.0,27100.0,38350.0,23100.0,14550.0,2022,132
655,2022-07-06,11700.0,73600.0,24250.0,98650.0,111350.0,142500.0,27100.0,39000.0,23100.0,14550.0,2022,132
656,2022-07-07,11700.0,73500.0,24600.0,98400.0,110100.0,142500.0,27400.0,39500.0,23100.0,14550.0,2022,132
657,2022-07-08,11700.0,73350.0,24850.0,102150.0,110650.0,150000.0,28000.0,40250.0,23100.0,14550.0,2022,132
658,2022-07-11,11700.0,72400.0,24500.0,123850.0,118100.0,142500.0,28150.0,42100.0,23100.0,14550.0,2022,133
659,2022-07-12,11700.0,71900.0,24350.0,126400.0,122600.0,142500.0,28150.0,41250.0,23100.0,14550.0,2022,133
660,2022-07-13,11700.0,70250.0,24600.0,115650.0,119600.0,142500.0,28150.0,40850.0,23100.0,14550.0,2022,133
661,2022-07-14,11700.0,70000.0,24900.0,103900.0,111400.0,142500.0,28750.0,40600.0,23100.0,14550.0,2022,133
662,2022-07-15,11700.0,68150.0,25400.0,96750.0,103750.0,142500.0,29150.0,39100.0,23100.0,14550.0,2022,133
663,2022-07-18,11700.0,60250.0,26000.0,93600.0,93500.0,142500.0,28150.0,38350.0,23100.0,14550.0,2022,134
664,2022-07-19,11700.0,57400.0,25500.0,92850.0,92000.0,142500.0,28150.0,38150.0,23100.0,14550.0,2022,134
665,2022-07-20,11700.0,53750.0,25850.0,86650.0,83400.0,142500.0,28150.0,37850.0,23100.0,14550.0,2022,134
666,2022-07-21,11700.0,52400.0,25350.0,84650.0,81250.0,142500.0,28150.0,38900.0,23100.0,14550.0,2022,134
667,2022-07-22,11700.0,51650.0,25350.0,86400.0,80000.0,142500.0,28150.0,39350.0,23100.0,14550.0,2022,134
668,2022-07-25,11700.0,45000.0,25000.0,82600.0,73100.0,142500.0,27850.0,38100.0,22400.0,14550.0,2022,135
669,2022-07-26,11650.0,41900.0,24650.0,80750.0,72400.0,142500.0,28000.0,38100.0,22150.0,14600.0,2022,135
670,2022-07-27,11700.0,43250.0,25000.0,79400.0,71100.0,142500.0,28150.0,38750.0,22100.0,14550.0,2022,135
671,2022-07-28,11700.0,41600.0,24750.0,77900.0,71100.0,142500.0,28150.0,38750.0,22100.0,14550.0,2022,135
672,2022-07-29,11700.0,41100.0,24500.0,76650.0,69850.0,142500.0,28150.0,38100.0,22100.0,14550.0,2022,135
673,2022-08-01,11700.0,41350.0,24750.0,73750.0,70850.0,142500.0,28150.0,37750.0,22100.0,14550.0,2022,136
