Tanggal,Beras,Beras Kualitas Medium I,Bawang Merah,Bawang Merah Ukuran Sedang,Bawang Putih,Bawang Putih Ukuran Sedang,Cabai Merah,Cabai Merah Keriting,Cabai Rawit,Cabai Rawit Merah,Daging Sapi,Daging Sapi Kualitas 1,Telur Ayam,Telur Ayam Ras Segar,Daging Ayam,Daging Ayam Ras Segar,Minyak Goreng,Minyak Goreng Kemasan Bermerk 1,Gula Pasir,Gula Pasir Lokal
23/11/2020,11100,11600,35650,35650,26750,26750,41650,40900,31200,38400,117100,121650,25900,25900,35600,35600,14200,14850,14300,13700
24/11/2020,11100,11600,35400,35400,26850,26850,40650,40250,32250,39900,117100,121650,26000,26000,35000,35000,14200,14850,14300,13700
25/11/2020,11100,11600,34650,34650,26650,26650,41850,42350,33500,41600,117100,121650,26000,26000,35600,35600,14200,14850,14300,13700
26/11/2020,11100,11600,33900,33900,26500,26500,41550,41750,32350,40100,117100,121650,25900,25900,36100,36100,14200,14850,14300,13700
27/11/2020,11100,11600,34250,34250,26250,26250,44400,44400,34450,43500,117100,121650,25650,25650,36000,36000,14200,14850,14250,13700
30/11/2020,11100,11600,32900,32900,25650,25650,49900,49600,36800,47900,117100,121650,26000,26000,35250,35250,14200,14850,14250,13700
1/12/2020,11100,11600,32750,32750,25900,25900,50850,50900,37700,49650,117100,121650,26000,26000,35350,35350,14200,14850,14250,13700
2/12/2020,11100,11600,32600,32600,26000,26000,51300,51650,37700,50100,117100,121650,25900,25900,35400,35400,14200,14850,14250,13700
3/12/2020,11100,11600,33750,33750,26150,26150,51850,52100,38700,50500,117100,121650,25900,25900,34400,34400,14200,14850,14250,13700
4/12/2020,11100,11600,33900,33900,26750,26750,53950,52500,40250,53400,117100,121650,26000,26000,34350,34350,14200,14850,14250,13700
7/12/2020,11100,11600,33600,33600,26400,26400,58300,57750,41400,54350,117100,121650,26400,26400,35100,35100,14200,14850,14250,13700
8/12/2020,11100,11600,33500,33500,26600,26600,58900,58650,41000,54350,117100,121650,26400,26400,35650,35650,14200,14850,14250,13700
9/12/2020,,,,,,,,,,,,,,,,,,,,
10/12/2020,11100,11600,33850,33850,27000,27000,60300,59350,45000,56350,117100,121650,27100,27100,36350,36350,14250,14850,14250,13700
11/12/2020,11100,11600,32650,32650,25900,25900,60800,59850,47400,59100,117100,121650,27500,27500,36750,36750,14250,14850,14250,13700
14/12/2020,11100,11600,32150,32150,26650,26650,58150,56600,46500,55850,117100,121650,28500,28500,37600,37600,14250,14850,14250,13700
15/12/2020,11100,11600,32150,32150,26250,26250,57250,55850,46700,55350,117100,121650,28600,28600,38000,38000,14250,14850,14250,13700
16/12/2020,11100,11600,31600,31600,26900,26900,57550,56900,46400,54650,117100,121650,28350,28350,37100,37100,14250,14850,14250,13700
17/12/2020,11100,11600,31600,31600,26250,26250,59350,59650,48700,55500,117100,121650,28500,28500,37250,37250,14250,14850,14250,13700
18/12/2020,11100,11600,30100,30100,26500,26500,60550,60900,49550,57350,117100,121650,28400,28400,37150,37150,14250,14850,14250,13700
21/12/2020,11100,11600,29750,29750,26100,26100,66950,66650,51300,60250,117100,121650,28500,28500,37400,37400,14250,14850,14250,13700
22/12/2020,11100,11600,29400,29400,25600,25600,68900,68850,53650,61350,117100,121650,28500,28500,37400,37400,14250,14850,14250,13700
23/12/2020,11100,11600,28500,28500,25350,25350,68600,67750,53700,60650,117100,121650,28500,28500,36650,36650,14250,14850,14250,13700
24/12/2020,,,,,,,,,,,,,,,,,,,,
25/12/2020,,,,,,,,,,,,,,,,,,,,
28/12/2020,11100,11600,28850,28850,25900,25900,59500,61400,56400,62150,117100,121650,27500,27500,36750,36750,14200,14850,14300,13700
29/12/2020,11100,11600,28650,28650,26500,26500,59200,60900,59450,64650,117100,121650,27350,27350,37100,37100,14200,14850,14300,13700
30/12/2020,11100,11600,28150,28150,25750,25750,59350,59600,61000,67150,117100,121650,27150,27150,37850,37850,14200,14850,14300,13700
31/12/2020,,,,,,,,,,,,,,,,,,,,
1/1/2021,,,,,,,,,,,,,,,,,,,,
4/1/2021,11100,11600,28850,28850,26650,26650,58050,60500,83000,93500,117100,121650,25350,25350,36600,36600,14200,14850,14300,13700
5/1/2021,11100,11600,29000,29000,26750,26750,58700,62000,83650,94000,117100,121650,25100,25100,36900,36900,14200,14850,14300,13700
6/1/2021,11100,11600,28900,28900,26150,26150,56500,59100,83400,93350,117100,121650,25000,25000,37600,37600,14200,14850,14300,13700
7/1/2021,11100,11600,28750,28750,26150,26150,56850,59600,82850,92900,117100,121650,25000,25000,37500,37500,14200,14850,14300,13700
8/1/2021,11100,11600,28500,28500,26350,26350,56450,60500,82300,94400,117100,121650,24150,24150,37150,37150,14200,14850,14300,13700
11/1/2021,11100,11600,27250,27250,25750,25750,51050,53400,79500,90850,117100,121650,24100,24100,36500,36500,14250,14900,14300,13700
12/1/2021,11100,11600,27150,27150,25250,25250,50350,51900,81000,92350,117100,121650,24100,24100,36900,36900,14250,14900,14300,13700
13/01/2021,11100,11600,27150,27150,25250,25250,49500,51250,82000,93250,117100,121650,23900,23900,37000,37000,14250,14900,14300,13700
14/01/2021,11100,11600,27500,27500,25250,25250,48550,50900,81600,91000,117100,121650,23900,23900,36600,36600,14250,14900,14300,13700
15/01/2021,11100,11600,27650,27650,25400,25400,49900,53600,83200,91750,117100,121650,23850,23850,36850,36850,14250,14900,14300,13700
18/01/2021,11100,11600,27750,27750,25500,25500,48750,52350,79950,82250,117100,121650,23600,23600,36850,36850,14250,14900,14300,13700
19/01/2021,11100,11600,27000,27000,25150,25150,49150,52600,78900,80500,117100,121650,23250,23250,36750,36750,14250,14900,14300,13700
20/01/2021,11100,11600,27000,27000,25600,25600,46900,49500,77050,78100,117100,121650,23350,23350,36350,36350,14250,14900,14300,13700
21/01/2021,11100,11600,26850,26850,25400,25400,46000,47500,77800,79650,117100,121650,23000,23000,36250,36250,14250,14900,14300,13700
22/01/2021,11100,11600,26900,26900,25150,25150,45000,46000,82150,84650,117100,121650,22900,22900,36500,36500,14250,14900,14300,13700
25/01/2021,11100,11600,27250,27250,25600,25600,42400,43150,84650,87000,120850,125000,22600,22600,37150,37150,14250,14900,14300,13700
26/01/2021,11100,11600,27600,27600,26000,26000,42700,42400,84350,86000,120850,125000,22400,22400,37350,37350,14250,14900,14300,13700
27/01/2021,11100,11600,27600,27600,26100,26100,43200,43000,86150,88150,124800,127900,22100,22100,37000,37000,14250,14900,14300,13700
28/01/2021,11100,11600,27900,27900,26400,26400,44150,44250,85600,87150,124800,127900,22250,22250,37150,37150,14250,14900,14300,13700
29/01/2021,11100,11600,28500,28500,26000,26000,46250,47600,84650,85600,124800,127900,22150,22150,36850,36850,14250,14900,14300,13700
1/2/2021,11100,11600,28750,28750,26350,26350,54200,58350,83800,83750,124800,127900,21400,21400,36500,36500,14250,14900,14300,13700
2/2/2021,11100,11600,29400,29400,27500,27500,53450,56400,83650,84000,124800,127900,21400,21400,36000,36000,14250,14900,14300,13700
3/2/2021,11100,11600,29900,29900,27750,27750,55850,59150,83700,84250,124800,127900,21850,21850,36000,36000,14250,14900,14300,13700
4/2/2021,11100,11600,29500,29500,27000,27000,56500,60600,81850,81350,124800,127900,22250,22250,36100,36100,14250,14900,14300,13700
5/2/2021,11100,11600,29400,29400,27600,27600,54800,58500,81950,81150,124800,127900,22600,22600,36150,36150,14250,14900,14300,13700
8/2/2021,11100,11600,30650,30650,26650,26650,58050,64150,81200,81500,124800,127900,24000,24000,37350,37350,14250,14900,14300,13700
9/2/2021,11100,11600,31100,31100,26500,26500,58550,64100,80650,81100,124800,127900,24100,24100,38100,38100,14250,14900,14300,13700
10/2/2021,11100,11600,33000,33000,27000,27000,55650,59750,80600,80600,124800,127900,24150,24150,37850,37850,14250,14900,14300,13700
11/2/2021,11100,11600,33500,33500,27100,27100,57800,63150,80400,80600,124800,127900,24150,24150,37400,37400,14250,14900,14300,13700
12/2/2021,,,,,,,,,,,,,,,,,,,,
15/02/2021,11100,11600,33500,33500,28100,28100,54850,57400,88150,95500,125200,128750,24900,24900,37750,37750,14250,14900,14300,13700
16/02/2021,11100,11600,32500,32500,28650,28650,52800,56150,90350,98000,125200,128750,24900,24900,37650,37650,14250,14900,14300,13700
17/02/2021,11100,11600,32600,32600,28600,28600,52150,54600,89150,96350,125650,129600,25100,25100,37750,37750,14250,14900,14300,13700
18/02/2021,11100,11600,32850,32850,28400,28400,54500,56600,89600,98650,125650,129600,25150,25150,37850,37850,14250,14900,14300,13700
19/02/2021,11100,11600,32000,32000,27600,27600,54500,57100,89900,99650,125650,129600,25100,25100,37850,37850,14250,14900,14300,13700
22/02/2021,11100,11600,32500,32500,27850,27850,55350,59150,93100,108750,125650,129600,24850,24850,37750,37750,14250,14900,14300,13700
23/02/2021,11100,11600,33100,33100,28100,28100,55600,59350,93300,109000,125650,129600,24850,24850,37850,37850,14250,14900,14300,13700
24/02/2021,11100,11600,33000,33000,27400,27400,54950,58600,92350,108400,125650,129600,24850,24850,37000,37000,14250,14900,14300,13700
25/02/2021,11100,11600,33400,33400,27600,27600,55600,59600,92200,108650,125650,129600,24750,24750,37100,37100,14250,14900,14300,13700
26/02/2021,11100,11600,33100,33100,28100,28100,54900,59400,90600,105650,125650,129600,24600,24600,37250,37250,14250,14900,14300,13700
1/3/2021,11100,11600,37250,37250,28750,28750,54450,57600,92900,109000,125650,129600,24500,24500,36750,36750,14250,14900,14300,13700
2/3/2021,11100,11600,37250,37250,28850,28850,53950,56350,94550,112650,125650,129600,24150,24150,37100,37100,14250,14900,14300,13700
3/3/2021,11100,11600,38900,38900,29000,29000,54550,56900,96100,115750,125650,129600,23900,23900,36900,36900,14250,14900,14300,13700
4/3/2021,11100,11600,38650,38650,29000,29000,55200,58250,94050,113500,125650,129600,23850,23850,37350,37350,14250,14900,14300,13700
5/3/2021,11100,11600,38000,38000,28600,28600,54000,56100,94750,114600,125650,129600,24150,24150,37150,37150,14250,14900,14300,13700
8/3/2021,11100,11600,37400,37400,28500,28500,53750,55250,92500,116500,125650,129600,24100,24100,37150,37150,14250,14900,14300,13700
9/3/2021,11100,11600,37250,37250,28500,28500,52950,54600,92200,117100,125650,129600,24100,24100,37000,37000,14250,14900,14300,13700
10/3/2021,11100,11600,37600,37600,28100,28100,51250,53000,93450,120250,125650,129600,24250,24250,37500,37500,14250,14900,14300,13700
11/3/2021,,,,,,,,,,,,,,,,,,,,
12/3/2021,11100,11600,37150,37150,28500,28500,52000,54400,93200,121000,125650,129600,24350,24350,37350,37350,14250,14900,14300,13700
15/03/2021,11100,11600,37650,37650,28000,28000,50050,53500,94650,130400,125650,129600,23400,23400,37350,37350,14300,14900,14300,13700
16/03/2021,11100,11600,37850,37850,27850,27850,50200,53850,95850,133900,125650,129600,23350,23350,36900,36900,14400,15050,14300,13700
17/03/2021,11100,11600,37600,37600,28000,28000,51550,55350,96300,134400,125650,129600,23250,23250,37150,37150,14450,15150,14300,13700
18/03/2021,11100,11600,36900,36900,27850,27850,51850,54500,95450,134500,125650,129600,23100,23100,37150,37150,14450,15150,14300,13700
19/03/2021,11100,11600,36850,36850,27900,27900,52800,55600,94450,132500,125650,129600,23000,23000,37150,37150,14600,15400,14300,13700
22/03/2021,11050,11550,36000,36000,28850,28850,50700,53650,92650,129500,125650,129600,22500,22500,37150,37150,14650,15400,14300,13700
23/03/2021,11000,11500,35900,35900,29000,29000,51550,54400,91200,126150,125650,129600,22500,22500,37350,37350,14650,15400,14300,13700
24/03/2021,11000,11500,36100,36100,28850,28850,51350,54400,89600,123000,125650,129600,22350,22350,37350,37350,14650,15400,14300,13700
25/03/2021,11000,11500,35350,35350,28650,28650,51750,54400,87600,120150,125650,129600,22150,22150,37350,37350,14650,15400,14300,13700
26/03/2021,11000,11500,34900,34900,28850,28850,52150,55150,86350,117850,125650,129600,22100,22100,37100,37100,14650,15400,14300,13700
29/03/2021,11000,11500,35850,35850,28850,28850,52800,53650,81050,108850,125650,129600,21400,21400,37900,37900,14650,15400,14300,13700
30/03/2021,11000,11500,35900,35900,29100,29100,53200,53400,78450,104900,125650,129600,21400,21400,37650,37650,14650,15400,14300,13700
31/03/2021,11000,11500,35000,35000,28250,28250,54100,53100,76750,101650,125650,129600,21350,21350,38600,38600,14650,15400,14300,13700
1/4/2021,11000,11500,32500,32500,27600,27600,54350,52400,73750,96000,125650,129600,20850,20850,39350,39350,14650,15400,14300,13700
2/4/2021,,,,,,,,,,,,,,,,,,,,
5/4/2021,11000,11500,31350,31350,27750,27750,56200,52600,67950,84400,125650,129600,22150,22150,40100,40100,14650,15400,14300,13750
6/4/2021,11000,11500,31400,31400,28150,28150,56450,53150,67150,83400,125650,129600,22150,22150,40150,40150,14600,15400,14300,13750
7/4/2021,11000,11500,31150,31150,28100,28100,57050,53100,67250,83350,125650,129600,22400,22400,41900,41900,14600,15400,14300,13750
8/4/2021,11000,11500,31250,31250,27500,27500,56200,52650,67650,84250,125650,129600,23100,23100,41750,41750,14600,15400,14300,13750
9/4/2021,11000,11500,31650,31650,27650,27650,53950,50600,66200,81600,131250,135000,24250,24250,42100,42100,14600,15400,14300,13750
12/4/2021,11000,11500,33900,33900,28000,28000,52400,47100,63800,77900,141900,146650,24650,24650,43600,43600,14650,15400,14300,13750
13/04/2021,11000,11500,33850,33850,27600,27600,51000,45750,64100,78750,137100,142500,25250,25250,43250,43250,14650,15400,14300,13750
14/04/2021,11000,11500,33000,33000,27850,27850,49450,44100,63700,78350,134150,139150,25150,25150,43900,43900,14650,15400,14300,13750
15/04/2021,11000,11500,33500,33500,27750,27750,53100,48900,64100,78600,130400,135000,25650,25650,42900,42900,14600,15350,14250,13700
16/04/2021,11000,11500,33650,33650,27750,27750,53400,50000,62100,75250,130400,135000,25750,25750,42650,42650,14600,15350,14250,13700
19/04/2021,11000,11500,33150,33150,27900,27900,53250,49600,50950,56100,130400,135000,25000,25000,40650,40650,14550,15350,14250,13700
20/04/2021,11000,11500,32500,32500,27750,27750,52750,48650,50050,55000,130400,135000,25000,25000,40150,40150,14550,15350,14250,13700
21/04/2021,11000,11500,31900,31900,28100,28100,52150,48100,48700,54600,130400,135000,24750,24750,40000,40000,14550,15350,14250,13700
22/04/2021,11000,11500,32500,32500,28400,28400,51250,47400,47650,52850,130400,135000,24500,24500,39500,39500,14550,15350,14250,13700
23/04/2021,11000,11500,32850,32850,27750,27750,47950,43000,47450,52750,130400,135000,24500,24500,38900,38900,14550,15350,14250,13700
26/04/2021,11000,11500,33150,33150,28600,28600,43750,36750,45450,54900,132100,136650,24000,24000,39400,39400,14650,15350,14400,13900
27/04/2021,11000,11500,33350,33350,28350,28350,42950,36100,46450,56400,132100,136650,23750,23750,39650,39650,14650,15350,14400,13900
28/04/2021,11000,11500,33900,33900,27850,27850,42600,36350,47050,57000,132100,136650,23600,23600,39350,39350,14650,15350,14400,13900
29/04/2021,11000,11500,32600,32600,27750,27750,42450,35900,47400,57650,130400,135000,23250,23250,38250,38250,14650,15350,14400,13900
30/04/2021,11000,11500,32500,32500,27650,27650,41050,35100,45900,56600,130400,135000,23250,23250,38400,38400,14650,15350,14400,13900
3/5/2021,11000,11500,32150,32150,27650,27650,40450,36600,46850,57850,130400,135000,22900,22900,38000,38000,14650,15350,14400,13900
4/5/2021,11000,11500,32150,32150,27750,27750,41050,37150,48950,62400,130400,135000,22900,22900,37900,37900,14850,15650,14400,13900
5/5/2021,11000,11500,32400,32400,28000,28000,42200,38000,49550,63400,130400,135000,23000,23000,38250,38250,14850,15650,14400,13900
6/5/2021,11000,11500,32600,32600,27900,27900,41850,37350,47850,60100,130400,135000,23100,23100,38600,38600,14850,15650,14400,13900
7/5/2021,11000,11500,32400,32400,27600,27600,42900,38650,47450,59150,130400,135000,23600,23600,39250,39250,14850,15650,14400,13900
10/5/2021,11000,11500,35650,35650,28750,28750,55450,52000,49650,64650,154400,159150,23600,23600,40850,40850,14950,15750,14400,13900
11/5/2021,11000,11500,37000,37000,29000,29000,59400,53750,53700,67000,161250,165850,23600,23600,41150,41150,14950,15750,14400,13900
12/5/2021,,,,,,,,,,,,,,,,,,,,
13/05/2021,,,,,,,,,,,,,,,,,,,,
14/05/2021,,,,,,,,,,,,,,,,,,,,
